point,mismatch_mode,draw_index,seed,corner_label,hbt_section,mos_section,res_section,temp_c,vdd_v,msense_w,status,fb_v,sns1_v,sns2_v,det_v,i_mkfb_a,dvsns_v,vref_v
negctrl,negctrl,154,20261063,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,155,20261064,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,156,20261065,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,157,20261066,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,158,20261067,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,159,20261068,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,160,20261069,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,161,20261070,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,162,20261071,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,163,20261072,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,164,20261073,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,165,20261074,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,166,20261075,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,167,20261076,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,168,20261077,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,169,20261078,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,170,20261079,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,171,20261080,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,172,20261081,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,173,20261082,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,174,20261083,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,175,20261084,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,176,20261085,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,177,20261086,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,178,20261087,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,179,20261088,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,180,20261089,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,181,20261090,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,182,20261091,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,183,20261092,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,184,20261093,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,185,20261094,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,186,20261095,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,187,20261096,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,188,20261097,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,189,20261098,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,190,20261099,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,191,20261100,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,192,20261101,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,193,20261102,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,194,20261103,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,195,20261104,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,196,20261105,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,197,20261106,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,198,20261107,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,199,20261108,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,200,20261109,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,201,20261110,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,202,20261111,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,203,20261112,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,204,20261113,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,205,20261114,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,206,20261115,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,207,20261116,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,208,20261117,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,209,20261118,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,210,20261119,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,211,20261120,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,212,20261121,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,213,20261122,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,214,20261123,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,215,20261124,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,216,20261125,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,217,20261126,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,218,20261127,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,219,20261128,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,220,20261129,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,221,20261130,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,222,20261131,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,223,20261132,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,224,20261133,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,225,20261134,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,226,20261135,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,227,20261136,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,228,20261137,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,229,20261138,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,230,20261139,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,231,20261140,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,232,20261141,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,233,20261142,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,234,20261143,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,235,20261144,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,236,20261145,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,237,20261146,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,238,20261147,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,239,20261148,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,240,20261149,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,241,20261150,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,242,20261151,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,243,20261152,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,244,20261153,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,245,20261154,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,246,20261155,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,247,20261156,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,248,20261157,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,249,20261158,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,250,20261159,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,251,20261160,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,252,20261161,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,253,20261162,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,254,20261163,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,255,20261164,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,256,20261165,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,257,20261166,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,258,20261167,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,259,20261168,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,260,20261169,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,261,20261170,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,262,20261171,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,263,20261172,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,264,20261173,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,265,20261174,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,266,20261175,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,267,20261176,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,268,20261177,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,269,20261178,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,270,20261179,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,271,20261180,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,272,20261181,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,273,20261182,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,274,20261183,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,275,20261184,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,276,20261185,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,277,20261186,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,278,20261187,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,279,20261188,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,280,20261189,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,281,20261190,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,282,20261191,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,283,20261192,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,284,20261193,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,285,20261194,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,286,20261195,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
negctrl,negctrl,287,20261196,typ,hbt_typ,mos_tt,res_typ,27,3.30,10u,PASS,2.496820e+00,7.081423e-01,7.077483e-01,8.540006e-03,9.682206e-14,0.000394,1.047339e+00
